000027,深圳能源,0.45,0.77,0.55,0.37,0.43,"205,769","233,610","173,663","113,648","118,285","1,112,998","1,250,604","1,235,078","1,282,848","1,438,702","2,486,787","2,035,459","1,883,945","1,754,885","1,692,096","3,319,955","1,808,680","1,455,405","1,481,036","1,458,813",9.81,11.16,5.50,5.98,6.10,6.87
000028,国药一致,2.10,1.90,1.81,1.65,1.15,"78,735","66,984","53,422","48,368","32,782","2,599,314","2,395,433","2,119,947","1,801,176","1,513,034","556,647","485,122","231,664","183,905","142,680","765,187","797,773","874,126","745,679","623,896",66.15,47.73,46.30,35.30,21.35,66.90
000030,富奥股份,0.39,0.48,0.44,-0.01,5.05,"52,495","67,241","59,038",-369,"145,606","433,151","501,001","522,780",0,11,"530,492","476,224","424,793",-165,204,"278,046","250,887","286,242","2,625","6,413",10.20,8.45,6.08,8.51,7.80,8.50
000031,中粮地产,0.40,0.33,0.29,0.28,0.23,"100,122","90,281","91,919","68,048","73,256","1,349,954","904,083","1,017,864","794,489","554,107","1,108,590","1,066,504","897,040","757,511","711,783","4,423,575","3,564,644","3,163,232","2,726,345","2,548,477",14.05,8.46,3.71,4.36,3.80,8.92
000032,深桑达Ａ,0.16,0.09,0.04,0.77,0.12,"4,946","1,792","1,501","17,898","4,488","197,006","144,091","162,544","151,687","172,203","150,850","103,381","101,503","104,848","86,950","61,724","39,046","48,638","64,353","70,472",25.60,11.00,8.67,7.30,5.75,14.94
000034,神州数码,0.06,0.17,0.05,0.01,0.05,"2,136","6,147","1,677",401,"1,660","45,806","50,906","53,306","45,729","43,369","18,700","16,564","10,609","8,932","8,531","26,101","29,603","27,212","10,423","12,231",27.95,6.84,4.21,4.08,3.91,22.32
000036,华联控股,0.06,0.03,0.07,0.05,0.06,"9,470","3,014","11,489","8,634","9,817","40,903","20,527","19,261","34,812","50,673","268,300","249,334","253,648","243,106","229,895","378,074","207,558","165,940","183,619","156,334",8.97,4.54,2.88,3.49,2.47,8.41
000037,深南电A,-1.05,-0.55,0.09,-0.34,0.03,"-82,932","-42,163","7,338","-23,500",903,"134,502","123,410","111,043","126,545","241,582","54,891","137,815","179,978","172,281","188,781","403,094","367,827","364,051","381,326","356,494",12.93,7.59,4.13,4.21,3.58,11.21
000039,中集集团,0.72,0.93,0.82,0.73,1.39,"227,196","303,393","263,450","193,043","365,894","5,868,580","7,007,086","5,787,441","5,433,406","6,412,505","3,549,488","2,728,212","2,449,613","2,211,716","2,161,367","7,126,830","6,049,407","4,810,984","4,087,522","4,274,804",21.00,21.89,14.86,11.53,12.85,14.62
000040,东旭蓝天,0.13,0.11,0.22,0.41,0.30,"6,204","5,317","10,286","19,410","14,048","166,573","103,653","81,511","86,089","81,737","132,558","126,855","125,248","116,478","98,564","544,333","300,126","270,809","170,357","90,250",14.93,6.57,4.17,5.08,3.45,12.29
000042,中洲控股,0.84,0.64,1.69,1.72,1.33,"39,985","30,562","40,550","41,188","31,909","504,782","303,280","221,298","269,826","191,680","561,619","330,080","306,696","290,209","252,860","1,900,521","1,289,554","493,121","461,462","461,903",20.91,15.33,25.60,20.10,13.75,20.24
000043,中航地产,0.60,0.74,0.70,0.62,1.55,"37,071","47,965","49,943","43,550","50,080","551,876","622,624","622,457","418,532","370,592","469,534","415,476","411,276","403,556","339,982","1,818,567","1,591,362","1,360,528","1,039,058","768,536",12.03,8.94,6.07,7.36,6.30,12.26
000045,深纺织Ａ,0.02,-0.22,0.10,-0.24,0.15,850,"-11,359","4,722","-8,099","4,892","122,675","121,095","113,110","84,511","71,289","217,457","219,625","229,785","130,301","136,963","79,483","62,653","55,391","57,765","43,860",14.11,9.43,8.00,6.49,9.31,14.00
000046,泛海控股,0.44,0.34,0.26,0.17,0.06,"236,646","166,427","117,903","77,805","24,547","1,267,058","761,585","593,751","444,540","200,269","1,516,263","1,251,505","965,101","896,233","847,188","10,319,357","5,837,406","3,108,703","2,197,243","1,496,525",12.55,9.89,4.49,5.40,4.32,9.29
000048,康达尔,0.52,0.29,-0.02,0.07,1.24,"20,978","12,017",-994,"2,996","49,178","230,202","214,441","156,531","145,335","132,979","80,235","60,467","48,371","49,305","44,291","113,846","137,827","84,686","69,698","79,656",36.40,10.57,11.11,6.75,8.07,37.92
000049,德赛电池,1.12,1.14,1.51,1.05,0.87,"30,809","31,288","27,504","17,073","15,703","843,419","638,960","440,250","319,523","224,632","119,780","91,848","65,237","46,421","42,739","220,477","375,712","271,872","139,706","99,189",56.78,30.12,70.20,30.57,20.81,42.05
000055,方大集团,0.14,0.13,0.11,0.03,0.09,"6,822","9,269","8,140",644,"5,938","255,047","193,832","174,762","139,790","134,878","133,404","130,053","121,607","115,832","115,206","313,010","236,219","138,349","116,948","101,127",14.38,10.15,5.64,4.40,3.90,13.63
000056,皇庭国际,0.09,-1.26,10.51,0.08,-0.56,"3,835","-54,280","387,334","-1,610","-20,390","26,829","9,894","3,529","8,062","1,946","499,971","292,551","346,831","-40,503","-36,884","299,601","494,645","433,497","241,151","190,660",33.83,13.89,19.60,14.16,13.98,13.25
000059,华锦股份,0.21,-1.32,-0.13,0.02,0.70,"36,253","-158,288","-16,199","1,993","84,200","3,090,932","3,608,204","4,155,791","3,600,870","3,755,703","921,737","863,972","723,125","738,845","754,640","2,070,292","2,210,696","2,121,278","2,536,483","2,097,997",8.01,9.85,4.99,6.81,7.60,11.90
000060,中金岭南,0.09,0.23,0.20,0.21,0.46,"26,072","55,073","42,106","53,399","109,360","1,696,571","2,460,871","2,116,195","1,844,005","1,866,905","788,998","652,792","633,723","709,306","666,193","799,286","768,786","811,244","698,012","738,047",14.03,9.49,6.28,9.05,8.23,11.15
000061,农 产 品,0.01,0.05,0.07,0.03,0.27,"4,427","13,540","21,587","10,497","26,144","173,665","164,825","218,243","168,198","179,568","608,475","615,620","609,281","432,047","412,115","1,004,673","764,895","613,058","629,616","534,779",17.69,13.10,8.42,5.70,11.15,12.37
000062,深圳华强,0.56,0.72,0.62,0.42,0.07,"37,371","47,145","40,603","28,289","4,955","203,365","266,829","207,584","155,897","68,334","367,894","237,942","200,314","159,997","176,981","250,342","166,672","287,034","339,798","289,398",36.60,15.17,11.85,6.03,5.80,28.41
000063,中兴通讯,0.78,0.77,0.39,-0.83,0.61,"374,027","272,773","143,364","-260,462","224,309","10,018,639","8,147,128","7,523,372","8,421,936","8,625,446","4,334,861","2,629,250","2,362,569","2,263,873","2,628,878","7,754,529","7,992,169","7,645,381","8,480,758","7,907,934",18.63,18.06,13.07,9.75,16.90,15.95
000065,北方国际,0.82,0.73,0.74,0.74,0.45,"23,045","22,432","19,597","14,316","8,530","428,557","302,410","295,826","166,036","263,236","216,404","118,115","96,406","77,723","64,381","445,351","373,683","301,846","241,235","168,632",30.53,18.13,13.41,9.61,12.47,27.10
000069,华侨城Ａ,0.64,0.66,0.61,0.53,0.57,"524,333","559,084","495,614","405,669","328,628","3,223,633","3,071,820","2,815,638","2,228,443","1,732,417","4,217,609","3,224,770","2,765,571","2,193,393","1,809,433","7,309,009","6,262,767","6,022,306","5,106,429","4,466,749",8.80,8.25,5.30,7.50,7.14,6.95
000078,海王生物,0.65,0.03,0.16,0.09,0.08,"51,849","8,363","22,931","10,108","6,189","1,111,773","980,235","799,343","641,802","530,503","214,306","178,258","188,801","105,698","97,104","1,061,920","784,913","613,123","480,654","386,428",23.96,9.77,7.55,5.82,6.44,6.30
000088,盐 田 港,0.22,0.23,0.20,0.21,0.29,"52,267","47,346","42,474","44,408","46,916","24,891","30,085","30,770","31,647","36,076","607,171","554,119","510,685","489,606","499,689","180,712","128,477","48,024","39,657","41,729",8.62,9.88,6.05,4.05,5.03,7.13
000089,深圳机场,0.27,0.16,0.30,0.34,0.39,"53,294","27,620","50,905","58,652","66,730","295,255","297,330","254,643","247,330","202,334","1,025,494","792,279","781,309","734,944","686,119","170,008","477,477","404,823","305,309","230,287",8.16,5.80,4.33,3.85,4.15,8.00
000090,天健集团,0.71,0.76,0.68,0.50,0.45,"39,238","42,150","37,842","25,014","20,322","631,778","529,872","451,391","308,058","354,721","619,813","369,670","337,105","322,130","306,982","1,035,569","733,060","642,047","535,698","443,042",17.02,13.80,6.72,7.59,6.85,9.66
000096,广聚能源,0.28,0.08,0.13,0.04,0.18,"14,936","4,360","6,833","2,102","9,417","99,784","100,788","86,828","96,517","146,159","201,925","189,002","187,273","180,478","181,327","19,780","14,304","17,563","18,532","17,652",17.14,7.92,5.30,3.84,4.18,14.80
000099,中信海直,0.28,0.35,0.37,0.28,0.27,"17,347","20,574","19,456","14,507","14,167","128,940","133,911","118,719","109,140","98,665","281,413","272,317","245,706","199,322","173,418","214,763","173,127","138,293","153,780","97,675",14.78,13.75,8.47,7.68,7.25,11.71
000100,TCL 集团,0.21,0.35,0.25,0.09,0.12,"323,001","423,273","288,469","127,271","167,105","10,487,763","10,129,662","8,550,435","6,962,867","6,083,414","3,762,944","2,686,050","1,995,809","2,023,288","1,928,315","7,412,538","6,601,639","5,812,254","5,951,191","5,473,117",4.26,3.80,2.33,2.19,1.84,3.30
000150,宜华健康,0.12,0.09,0.28,0.01,0.02,"5,506","2,982","9,190",233,788,"103,123","15,767","72,926","8,490","10,511","168,329","82,635","79,653","70,463","70,230","286,635","170,137","191,962","95,084","78,774",38.10,17.42,5.43,4.84,3.30,30.87
000151,中成股份,0.45,0.38,0.31,0.15,-0.04,"13,432","11,269","9,255","4,410","-1,086","121,243","253,796","155,512","167,426","103,839","101,530","100,266","97,934","90,747","86,174","140,037","191,698","151,057","75,838","32,344",24.44,18.93,7.30,6.86,8.60,19.59
000153,丰原药业,0.10,0.13,0.09,0.07,0.04,"3,147","4,112","2,719","1,809",992,"155,429","169,895","152,990","165,776","151,649","118,424","114,693","105,430","77,501","76,524","112,104","109,060","92,672","67,547","55,299",10.44,12.35,7.82,6.48,6.06,12.89
000157,中联重科,0.01,0.08,0.50,0.95,1.05,"9,116","62,787","395,188","752,896","817,334","2,075,335","2,585,120","3,854,178","4,807,117","4,632,258","4,060,910","4,124,791","4,205,157","4,118,896","3,563,476","5,311,392","5,251,005","4,748,559","4,778,550","3,594,701",5.35,7.06,5.45,9.21,7.69,4.54
000158,常山北明,0.24,0.03,0.02,0.02,0.08,"24,872","2,426","1,754","1,170","5,719","890,194","656,852","585,740","502,251","470,488","543,269","247,378","244,242","242,765","241,485","550,917","307,938","333,082","328,921","287,626",20.35,9.59,4.14,3.39,3.99,12.50
000159,国际实业,0.12,0.27,0.07,0.21,0.68,"6,007","13,258","3,510","10,125","33,288","67,997","117,660","106,848","140,031","123,779","218,141","218,322","207,536","208,345","202,653","76,759","78,504","90,764","90,355","115,052",9.30,10.17,7.25,6.43,8.12,8.50
000301,东方市场,0.14,0.18,0.27,0.13,0.09,"16,713","22,474","33,061","15,959","10,779","69,407","78,548","102,700","87,532","107,262","323,412","312,790","296,407","269,437","255,915","116,321","85,900","70,263","88,841","92,342",6.43,5.11,3.22,3.09,2.85,5.35
000338,潍柴动力,0.35,2.51,1.79,1.50,3.36,"216,267","578,450","381,764","323,427","632,000","7,371,992","7,963,716","5,831,171","4,816,539","6,001,927","4,172,648","4,085,441","3,432,731","3,139,924","2,890,276","7,314,690","7,955,734","4,419,450","3,492,113","3,264,178",9.66,27.29,19.00,25.31,31.50,9.96
000400,许继电气,0.71,1.06,1.06,0.88,0.41,"80,586","128,927","77,017","56,954","30,418","734,630","835,919","715,463","661,181","436,231","687,164","623,416","381,698","318,734","296,660","561,570","455,803","447,394","373,823","410,501",19.43,20.30,31.09,24.65,19.35,18.15
000401,冀东水泥,-1.27,0.03,0.26,0.13,1.24,"-215,034","-27,748","19,872","13,798","158,164","1,110,825","1,566,474","1,571,073","1,461,334","1,572,817","1,133,304","1,343,712","1,389,980","1,336,612","1,315,832","2,994,819","3,061,716","2,919,442","2,813,791","2,491,689",10.90,13.07,8.48,13.80,16.67,11.90
000402,金 融 街,0.75,0.97,0.96,0.75,0.67,"226,506","311,254","352,003","269,654","205,765","1,556,475","2,203,589","1,988,257","1,723,387","963,728","2,900,355","2,680,286","2,445,565","2,104,556","1,849,539","7,667,513","6,078,458","5,161,492","4,898,477","4,122,671",11.53,12.33,5.23,6.75,6.05,10.30
000404,华意压缩,0.39,0.33,0.30,0.32,0.09,"33,162","28,957","25,368","17,319","7,200","685,616","700,291","671,000","560,143","536,795","296,458","269,747","248,745","111,704","94,272","400,592","390,707","387,797","361,208","327,389",9.35,8.08,6.15,5.83,4.46,10.00
000407,胜利股份,0.04,0.05,0.03,-0.22,0.01,"4,147","5,299","5,087","-13,936",623,"250,940","287,231","223,282","218,666","228,873","209,936","202,575","134,100","131,512","140,261","205,229","207,706","215,006","186,009","173,134",8.31,6.15,5.46,6.51,3.82,9.21
000408,藏格控股,-0.24,-0.22,0.09,0.02,0.03,"-6,058","-5,542","2,019",484,568,"11,990","5,665","19,261","3,325","21,893","7,702","13,760","19,736","17,718","17,092","38,689","31,886","30,966","27,386","25,696",19.83,10.57,5.97,7.77,6.85,15.12
000409,山东地矿,0.21,-0.07,0.27,0.27,0.03,"12,336","-2,948","12,732","8,058",561,"221,959","31,765","40,904","29,905","8,700","154,458","126,723","109,514","94,198","4,171","413,190","204,471","68,177","25,645",518,12.82,10.19,12.89,14.62,4.80,14.20
000410,*ST沈机,-0.83,0.03,0.03,0.04,0.19,"-63,987","2,208","3,435","3,384","11,008","638,390","781,494","737,906","778,688","961,084","225,929","274,225","272,329","163,535","162,827","2,003,035","1,740,384","1,364,935","1,148,710","1,072,704",25.02,12.53,5.81,6.19,6.88,13.36
000411,英特集团,0.33,0.32,0.36,0.33,0.90,"15,390","12,836","16,878","14,370","38,385","1,546,644","1,407,381","1,236,930","1,058,995","852,635","151,559","136,674","124,524","104,774","91,687","460,939","384,438","355,237","306,247","276,218",26.59,21.37,10.63,8.43,9.76,22.10
000413,东旭光电,0.48,0.33,0.51,0.37,0.03,"139,252","90,917","40,954","24,103","1,214","465,021","214,340","93,190","77,894","10,443","1,456,145","647,580","587,420","50,334","25,982","1,423,717","599,236","315,878","155,836","11,429",9.08,7.67,16.93,11.98,10.85,11.26
000415,渤海金控,0.37,0.55,0.83,0.39,0.43,"178,824","117,864","133,384","63,082","36,721","965,902","685,196","637,649","249,184","106,865","3,253,850","1,259,811","838,560","957,332","852,957","9,936,239","5,512,258","4,873,976","2,042,932","1,008,590",9.02,13.67,7.91,6.57,8.63,7.15
000416,民生控股,0.04,0.17,0.01,0.11,0.06,"2,318","9,973","2,109","7,555","5,249","23,466","45,583","48,226","48,574","68,631","88,449","88,892","82,313","84,733","78,829","53,647","4,657","11,220","11,431","10,917",9.33,8.24,6.82,5.51,5.02,11.07
000417,合肥百货,0.34,0.47,0.56,0.52,1.00,"33,253","44,614","47,427","45,918","58,445","976,477","997,217","991,001","910,550","855,148","389,177","371,509","345,137","306,757","268,108","440,316","423,463","406,633","359,687","349,053",10.93,8.29,6.27,6.99,14.13,8.63
000418,小天鹅Ａ,1.45,1.10,0.65,0.54,0.72,"105,312","79,083","47,476","37,884","53,856","1,313,163","1,080,422","872,796","689,986","1,097,562","598,773","514,470","453,433","425,054","396,503","833,993","623,210","468,820","415,316","518,016",24.00,13.08,10.08,9.42,8.57,32.32
000419,通程控股,0.19,0.26,0.28,0.29,0.50,"11,078","13,786","14,530","15,537","21,581","422,873","434,963","430,745","391,071","376,034","197,130","193,588","183,019","173,925","166,922","187,169","184,374","198,475","196,814","190,026",9.00,6.75,5.49,4.47,5.44,7.89
000420,吉林化纤,0.02,0.05,-1.04,0.03,-0.78,250,-176,"-43,058",851,"-30,977","103,623","103,701","139,498","154,959","231,714","97,327","101,871","17,185","60,242","60,147","167,687","228,989","382,676","284,812","243,447",7.65,5.15,3.15,3.15,3.67,3.90
000421,南京公用,0.40,0.47,0.19,0.27,0.25,"36,047","16,803","9,704","11,018","9,847","400,513","157,158","166,571","175,933","153,523","351,155","141,398","125,728","117,540","110,770","317,121","89,499","115,565","141,518","181,584",9.64,7.09,4.48,4.63,4.29,8.89
000422,湖北宜化,0.04,0.04,0.08,0.97,1.51,"5,431","7,900","20,045","147,357","126,623","1,833,736","1,818,191","1,927,998","1,931,761","1,776,486","806,837","751,827","746,386","778,104","705,926","3,191,094","2,985,635","2,789,103","2,168,698","1,972,011",7.77,7.49,6.27,11.11,17.65,7.95
000423,东阿阿胶,2.48,2.09,1.84,1.59,1.31,"163,781","137,228","121,972","105,356","87,026","544,966","400,901","401,630","305,607","275,885","708,302","602,762","508,428","431,121","347,511","152,600","143,231","89,544","101,445","75,124",52.30,37.28,39.56,40.41,42.95,53.87
000425,徐工机械,0.01,0.20,0.73,1.20,1.64,"-6,268","40,692","154,800","246,578","337,860","1,665,783","2,330,628","2,699,474","3,213,245","3,297,107","2,060,414","2,043,896","1,971,217","1,752,301","1,515,484","2,210,381","2,841,158","2,938,457","2,783,592","1,955,867",4.25,14.97,7.61,11.53,14.22,3.38
000426,兴业矿业,-0.02,0.27,0.14,0.30,0.49,"-2,485","15,869","4,997","10,585","18,583","82,971","115,939","82,690","88,450","38,196","270,032","275,521","273,050","170,502","161,185","137,392","117,773","152,735","162,053","152,899",7.06,11.95,7.49,12.51,9.64,8.72
000428,华天酒店,0.02,-0.14,0.17,0.14,0.16,"-3,499","-9,597","11,133","11,642","13,349","119,459","151,437","178,099","164,513","156,502","340,822","181,800","190,004","179,972","173,279","611,521","741,277","614,041","491,227","378,407",10.25,5.82,6.15,4.20,4.13,7.26
000429,粤高速Ａ,0.37,0.25,0.10,0.14,0.17,"53,943","35,885","10,005","20,119","22,387","154,550","145,505","132,751","110,572","107,804","612,841","587,102","505,274","511,246","475,575","597,936","664,249","764,173","804,210","704,667",6.91,4.94,2.92,3.16,3.25,6.84
000430,张家界,0.36,0.19,0.16,0.32,0.28,"11,434","6,004","5,241","10,130","8,957","67,488","48,401","50,032","68,250","55,705","61,290","49,841","43,358","38,211","27,935","25,990","18,633","16,920","13,089","16,862",15.56,8.11,7.06,9.31,9.55,12.21
000488,晨鸣纸业,0.50,0.26,0.35,0.11,0.29,"97,793","45,331","69,035","4,669","58,873","2,024,191","1,910,168","2,038,889","1,976,168","1,774,749","1,725,893","1,434,807","1,463,835","1,434,542","1,498,777","6,070,277","4,247,396","3,288,353","3,338,000","3,064,305",8.92,6.17,4.70,4.17,4.68,10.36
000501,鄂武商Ａ,1.58,1.30,0.92,0.79,0.65,"80,077","64,125","60,620","52,058","44,538","1,752,366","1,716,084","1,684,206","1,490,151","1,273,385","412,808","376,454","312,655","263,909","223,404","1,362,523","1,188,630","950,783","839,947","746,096",21.40,15.82,12.76,11.50,15.25,19.52
000502,绿景控股,-0.13,0.02,0.04,-0.06,0.14,"-2,420",376,802,"-1,138","3,674","1,976","6,116","2,902","3,339","62,516","21,232","22,534","24,453","23,651","26,813","19,238","4,536","6,517","6,363","18,381",31.70,9.44,6.35,6.22,4.89,21.20
000503,海虹控股,0.03,0.03,0.01,0.03,0.02,964,"1,934","1,233","2,240","1,901","19,383","19,507","20,591","19,294","16,285","137,995","132,820","127,232","128,891","126,082","10,186","10,674","15,572","18,956","15,884",33.49,31.28,20.90,9.48,6.13,42.05
000505,珠江控股,-0.25,-0.41,0.03,-0.30,-0.12,"-12,712","-18,076",867,"-12,697","-4,922","26,707","23,890","22,531","20,402","23,315","-23,319","1,906","12,797","25,160","39,968","194,764","162,638","110,975","117,316","91,227",10.60,7.50,3.55,2.90,2.95,11.96
000506,中润资源,0.02,-0.23,0.21,0.41,0.29,581,"-28,007","17,531","30,822","22,280","138,783","35,716","90,719","107,061","132,708","154,146","153,717","185,947","158,553","127,846","169,889","163,232","152,487","356,231","471,744",9.58,6.97,4.58,7.83,8.64,10.98
000507,珠海港,0.10,0.02,0.12,0.25,0.85,"8,055","1,693","9,112","15,187","29,470","202,266","213,904","129,110","65,438","45,411","279,813","264,411","253,641","199,029","178,703","267,632","271,615","139,471","154,800","162,875",7.41,8.94,5.39,4.90,7.96,6.28
000509,华塑控股,0.02,-0.06,0.08,-0.34,-0.45,"1,985","-5,496","1,587","-9,299","-12,011","17,684","22,658","27,205","30,406","36,748","3,320","1,233","7,098","-21,172","-11,872","53,463","61,425","65,016","66,283","62,818",8.60,4.84,14.01,10.74,12.27,7.96
000510,金路集团,0.02,-0.24,-0.29,0.03,-0.19,654,"-14,626","-19,116",432,"-11,587","162,009","205,219","200,554","217,267","258,715","79,587","79,515","94,187","112,992","111,841","74,665","100,862","90,028","117,135","123,567",8.50,5.48,5.33,5.76,5.03,12.23
000511,*ST烯碳,0.00,-0.23,0.06,0.04,0.03,227,"-27,136","6,623","4,232","3,296","112,071","165,027","63,683","66,666","47,018","143,512","139,807","168,710","163,228","157,841","239,009","222,947","162,755","221,561","192,297",11.71,8.21,3.99,3.80,2.48,6.38
000513,丽珠集团,1.62,1.74,1.65,1.49,1.22,"65,956","55,362","52,399","47,522","38,780","662,052","554,423","461,868","394,353","316,292","480,990","408,242","360,452","318,012","301,162","326,764","322,018","296,149","245,363","159,129",57.43,49.44,38.69,34.80,20.46,59.50
000514,渝 开 发,0.01,0.15,0.15,0.08,0.21,"-10,065","10,778","9,136","2,957","21,364","115,504","194,701","92,369","60,825","90,045","332,847","338,332","311,112","303,511","284,477","402,969","440,567","450,615","373,127","239,426",11.51,7.08,4.33,4.98,4.63,11.68
000516,国际医学,0.32,0.49,0.17,0.16,0.18,"24,099","35,026","12,152","11,086","12,725","390,037","388,335","356,567","340,264","337,813","332,836","159,736","128,273","119,338","111,819","198,500","191,589","232,890","244,017","202,692",22.00,12.21,5.91,4.36,4.93,7.90
000517,荣安地产,0.03,0.28,0.43,0.40,0.38,"10,327","30,013","45,339","42,427","40,475","112,446","343,373","464,185","205,605","162,741","362,322","367,003","325,500","280,160","231,037","431,139","234,723","497,011","792,718","801,546",6.79,7.58,4.89,7.61,5.11,5.26
000518,四环生物,-0.07,0.01,-0.07,0.01,-0.01,"-11,290",-919,"-9,946","1,448",245,"23,784","24,123","20,875","26,247","24,414","60,869","72,159","73,078","83,024","91,576","22,584","9,649","9,181","8,261","5,417",7.10,5.49,3.30,3.87,3.87,8.88
000519,中兵红箭,0.24,0.54,0.62,0.03,-0.06,"24,897","39,654","37,955",350,"-1,128","154,816","203,573","208,029","30,205","34,810","418,969","398,772","360,704","35,462","35,112","98,407","92,136","131,156","11,958","12,095",16.98,13.32,12.55,11.89,7.08,14.90
000521,美菱电器,0.03,0.39,0.36,0.25,0.17,"2,122","28,041","27,614","16,118","8,904","1,041,583","1,076,481","1,053,893","930,688","900,400","341,982","343,838","320,773","298,147","285,424","564,641","557,063","531,444","490,467","474,833",7.30,6.51,4.93,3.79,4.43,6.92
